ALUNO_ID;DESC_ASSUNTO;DT_LANCADO
4.120.642;TAREFA;28.03.2014
4.120.645;TAREFA;28.03.2014
4.120.646;TAREFA;28.03.2014
4.120.663;TAREFA;28.03.2014
4.120.681;TAREFA;28.03.2014
4.120.685;TAREFA;28.03.2014
4.120.696;TAREFA;28.03.2014
4.120.706;TAREFA;28.03.2014
4.120.708;TAREFA;28.03.2014
4.120.713;TAREFA;28.03.2014
4.120.716;TAREFA;28.03.2014
4.120.732;TAREFA;28.03.2014
4.120.734;TAREFA;28.03.2014
4.120.752;TAREFA;28.03.2014
4.120.753;TAREFA;28.03.2014
4.120.760;TAREFA;28.03.2014
4.120.764;TAREFA;28.03.2014
4.120.765;TAREFA;28.03.2014
4.120.772;TAREFA;28.03.2014
4.120.778;TAREFA;28.03.2014
4.120.787;TAREFA;28.03.2014
4.120.795;TAREFA;28.03.2014
4.120.797;TAREFA;28.03.2014
4.120.802;TAREFA;28.03.2014
4.120.803;TAREFA;28.03.2014
4.120.806;TAREFA;28.03.2014
4.120.806;TAREFA;28.03.2014
4.120.215;DIREÇÃO;28.03.2014
4.120.215;DIREÇÃO;28.03.2014
4.120.251;DIREÇÃO GERAL;28.03.2014
4.120.516;DIREÇÃO GERAL;28.03.2014
4.120.518;DIREÇÃO GERAL;28.03.2014
4.120.520;DIREÇÃO GERAL;28.03.2014
4.120.806;DIREÇÃO GERAL;28.03.2014
4.120.806;DIREÇÃO GERAL;28.03.2014
4.120.852;DIREÇÃO GERAL;28.03.2014
4.120.247;ORIENTAÇÃO;28.03.2014
1.122.287;ATRASO MATUTINO;28.03.2014
4.120.563;ATRASO MATUTINO;28.03.2014
4.120.623;ATRASO MATUTINO;28.03.2014
4.120.736;ATRASO MATUTINO;28.03.2014
4.120.737;ATRASO MATUTINO;28.03.2014
4.120.783;ATRASO MATUTINO;28.03.2014
4.120.791;ATRASO MATUTINO;28.03.2014
4.120.797;ATRASO MATUTINO;28.03.2014
120.068;ATRASO VESPERTINO;28.03.2014
4.120.562;DIREÇÃO;28.03.2014
4.120.568;DIREÇÃO;28.03.2014
4.120.740;DIREÇÃO;28.03.2014
120.075;FREQUÊNCIA DE MONITORIA;29.03.2014
120.075;FREQUÊNCIA DE MONITORIA;29.03.2014
120.083;FREQUÊNCIA DE MONITORIA;29.03.2014
120.141;FREQUÊNCIA DE MONITORIA;29.03.2014
120.141;FREQUÊNCIA DE MONITORIA;29.03.2014
120.238;FREQUÊNCIA DE MONITORIA;29.03.2014
120.238;FREQUÊNCIA DE MONITORIA;29.03.2014
120.270;FREQUÊNCIA DE MONITORIA;29.03.2014
120.347;FREQUÊNCIA DE MONITORIA;29.03.2014
120.347;FREQUÊNCIA DE MONITORIA;29.03.2014
120.356;FREQUÊNCIA DE MONITORIA;29.03.2014
120.356;FREQUÊNCIA DE MONITORIA;29.03.2014
1.121.412;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.508;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.574;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.574;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.654;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.755;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.755;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.771;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.801;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.805;FREQUÊNCIA DE MONITORIA;29.03.2014
4.120.321;XADREZ;31.03.2014
4.120.483;MED 30+FÍSICA;31.03.2014
4.120.486;MED 30+FÍSICA;31.03.2014
4.120.565;MED 30+FÍSICA;31.03.2014
4.120.583;MED 30+FÍSICA;31.03.2014
4.120.614;MED 30+FÍSICA;31.03.2014
4.120.617;MED 30+FÍSICA;31.03.2014
4.120.622;MED 30+FÍSICA;31.03.2014
4.120.638;MED 30+FÍSICA;31.03.2014
4.120.710;MED 30+FÍSICA;31.03.2014
4.120.729;MED 30+FÍSICA;31.03.2014
4.120.733;MED 30+FÍSICA;31.03.2014
4.120.734;MED 30+FÍSICA;31.03.2014
4.120.756;MED 30+FÍSICA;31.03.2014
4.120.803;MED 30+FÍSICA;31.03.2014
4.120.025;MED 30+BIOLOGIA;31.03.2014
4.120.248;MED 30+BIOLOGIA;31.03.2014
4.120.338;MED 30+BIOLOGIA;31.03.2014
4.120.486;MED 30+BIOLOGIA;31.03.2014
4.120.490;MED 30+BIOLOGIA;31.03.2014
4.120.505;MED 30+BIOLOGIA;31.03.2014
4.120.527;MED 30+BIOLOGIA;31.03.2014
4.120.557;MED 30+BIOLOGIA;31.03.2014
4.120.566;MED 30+BIOLOGIA;31.03.2014
4.120.580;MED 30+BIOLOGIA;31.03.2014
4.120.588;MED 30+BIOLOGIA;31.03.2014
4.120.608;MED 30+BIOLOGIA;31.03.2014
4.120.622;MED 30+BIOLOGIA;31.03.2014
4.120.631;MED 30+BIOLOGIA;31.03.2014
4.120.649;MED 30+BIOLOGIA;31.03.2014
4.120.661;MED 30+BIOLOGIA;31.03.2014
4.120.673;MED 30+BIOLOGIA;31.03.2014
4.120.697;MED 30+BIOLOGIA;31.03.2014
4.120.724;MED 30+BIOLOGIA;31.03.2014
4.120.736;MED 30+BIOLOGIA;31.03.2014
4.120.737;MED 30+BIOLOGIA;31.03.2014
4.120.739;MED 30+BIOLOGIA;31.03.2014
4.120.744;MED 30+BIOLOGIA;31.03.2014
4.120.757;MED 30+BIOLOGIA;31.03.2014
4.120.796;MED 30+BIOLOGIA;31.03.2014
4.120.505;MED 30+MATEMÁTICA;31.03.2014
4.120.513;MED 30+MATEMÁTICA;31.03.2014
4.120.557;MED 30+MATEMÁTICA;31.03.2014
4.120.580;MED 30+MATEMÁTICA;31.03.2014
4.120.649;MED 30+MATEMÁTICA;31.03.2014
4.120.661;MED 30+MATEMÁTICA;31.03.2014
4.120.687;MED 30+MATEMÁTICA;31.03.2014
4.120.697;MED 30+MATEMÁTICA;31.03.2014
4.120.703;MED 30+MATEMÁTICA;31.03.2014
4.120.724;MED 30+MATEMÁTICA;31.03.2014
4.120.730;MED 30+MATEMÁTICA;31.03.2014
4.120.736;MED 30+MATEMÁTICA;31.03.2014
4.120.737;MED 30+MATEMÁTICA;31.03.2014
4.120.744;MED 30+MATEMÁTICA;31.03.2014
4.120.796;MED 30+MATEMÁTICA;31.03.2014
4.120.286;MED 30+FÍSICA;31.03.2014
4.120.516;MED 30+FÍSICA;31.03.2014
4.120.518;MED 30+FÍSICA;31.03.2014
4.120.528;MED 30+FÍSICA;31.03.2014
4.120.531;MED 30+FÍSICA;31.03.2014
4.120.542;MED 30+FÍSICA;31.03.2014
4.120.619;MED 30+FÍSICA;31.03.2014
4.120.640;MED 30+FÍSICA;31.03.2014
4.120.675;MED 30+FÍSICA;31.03.2014
4.120.686;MED 30+FÍSICA;31.03.2014
4.120.690;MED 30+FÍSICA;31.03.2014
4.120.701;MED 30+FÍSICA;31.03.2014
4.120.791;MED 30+FÍSICA;31.03.2014
4.120.039;MED 30+BIOLOGIA;31.03.2014
4.120.231;MED 30+BIOLOGIA;31.03.2014
4.120.254;MED 30+BIOLOGIA;31.03.2014
4.120.331;MED 30+BIOLOGIA;31.03.2014
4.120.354;MED 30+BIOLOGIA;31.03.2014
4.120.361;MED 30+BIOLOGIA;31.03.2014
4.120.461;MED 30+BIOLOGIA;31.03.2014
4.120.473;MED 30+BIOLOGIA;31.03.2014
4.120.475;MED 30+BIOLOGIA;31.03.2014
4.120.483;MED 30+BIOLOGIA;31.03.2014
4.120.495;MED 30+BIOLOGIA;31.03.2014
4.120.529;MED 30+BIOLOGIA;31.03.2014
4.120.530;MED 30+BIOLOGIA;31.03.2014
4.120.538;MED 30+BIOLOGIA;31.03.2014
4.120.543;MED 30+BIOLOGIA;31.03.2014
4.120.548;MED 30+BIOLOGIA;31.03.2014
4.120.565;MED 30+BIOLOGIA;31.03.2014
4.120.583;MED 30+BIOLOGIA;31.03.2014
4.120.600;MED 30+BIOLOGIA;31.03.2014
4.120.601;MED 30+BIOLOGIA;31.03.2014
4.120.607;MED 30+BIOLOGIA;31.03.2014
4.120.617;MED 30+BIOLOGIA;31.03.2014
4.120.638;MED 30+BIOLOGIA;31.03.2014
4.120.641;MED 30+BIOLOGIA;31.03.2014
4.120.659;MED 30+BIOLOGIA;31.03.2014
4.120.674;MED 30+BIOLOGIA;31.03.2014
4.120.710;MED 30+BIOLOGIA;31.03.2014
4.120.721;MED 30+BIOLOGIA;31.03.2014
4.120.729;MED 30+BIOLOGIA;31.03.2014
4.120.732;MED 30+BIOLOGIA;31.03.2014
4.120.733;MED 30+BIOLOGIA;31.03.2014
4.120.734;MED 30+BIOLOGIA;31.03.2014
4.120.746;MED 30+BIOLOGIA;31.03.2014
4.120.752;MED 30+BIOLOGIA;31.03.2014
4.120.756;MED 30+BIOLOGIA;31.03.2014
4.120.782;MED 30+BIOLOGIA;31.03.2014
4.120.802;MED 30+BIOLOGIA;31.03.2014
4.120.803;MED 30+BIOLOGIA;31.03.2014
4.120.007;OFICINA DE REDAÇÃO;31.03.2014
4.120.035;OFICINA DE REDAÇÃO;31.03.2014
4.120.039;OFICINA DE REDAÇÃO;31.03.2014
4.120.041;OFICINA DE REDAÇÃO;31.03.2014
4.120.231;OFICINA DE REDAÇÃO;31.03.2014
4.120.239;OFICINA DE REDAÇÃO;31.03.2014
4.120.276;OFICINA DE REDAÇÃO;31.03.2014
4.120.314;OFICINA DE REDAÇÃO;31.03.2014
4.120.328;OFICINA DE REDAÇÃO;31.03.2014
4.120.331;OFICINA DE REDAÇÃO;31.03.2014
4.120.344;OFICINA DE REDAÇÃO;31.03.2014
4.120.354;OFICINA DE REDAÇÃO;31.03.2014
4.120.365;OFICINA DE REDAÇÃO;31.03.2014
4.120.386;OFICINA DE REDAÇÃO;31.03.2014
4.120.390;OFICINA DE REDAÇÃO;31.03.2014
4.120.467;OFICINA DE REDAÇÃO;31.03.2014
4.120.473;OFICINA DE REDAÇÃO;31.03.2014
4.120.538;OFICINA DE REDAÇÃO;31.03.2014
4.120.603;OFICINA DE REDAÇÃO;31.03.2014
4.120.605;OFICINA DE REDAÇÃO;31.03.2014
4.120.623;OFICINA DE REDAÇÃO;31.03.2014
4.120.641;OFICINA DE REDAÇÃO;31.03.2014
4.120.656;OFICINA DE REDAÇÃO;31.03.2014
4.120.685;OFICINA DE REDAÇÃO;31.03.2014
4.120.705;OFICINA DE REDAÇÃO;31.03.2014
4.120.769;OFICINA DE REDAÇÃO;31.03.2014
120.141;Atendimento Psicopedagógico;31.03.2014
4.120.790;Atendimento Psicopedagógico;31.03.2014
1.121.255;FALTA REGULAR MATUTINO;31.03.2014
1.121.322;FALTA REGULAR MATUTINO;31.03.2014
4.120.009;FALTA REGULAR MATUTINO;31.03.2014
4.120.016;FALTA REGULAR MATUTINO;31.03.2014
4.120.028;FALTA REGULAR MATUTINO;31.03.2014
4.120.149;FALTA REGULAR MATUTINO;31.03.2014
4.120.150;FALTA REGULAR MATUTINO;31.03.2014
4.120.218;FALTA REGULAR MATUTINO;31.03.2014
4.120.220;FALTA REGULAR MATUTINO;31.03.2014
4.120.267;FALTA REGULAR MATUTINO;31.03.2014
4.120.328;FALTA REGULAR MATUTINO;31.03.2014
4.120.460;FALTA REGULAR MATUTINO;31.03.2014
4.120.642;FALTA REGULAR MATUTINO;31.03.2014
4.120.714;FALTA REGULAR MATUTINO;31.03.2014
4.120.745;FALTA REGULAR MATUTINO;31.03.2014
4.120.755;FALTA REGULAR MATUTINO;31.03.2014
4.120.761;FALTA REGULAR MATUTINO;31.03.2014
4.120.769;FALTA REGULAR MATUTINO;31.03.2014
4.120.786;FALTA REGULAR MATUTINO;31.03.2014
4.120.800;FALTA REGULAR MATUTINO;31.03.2014
1.121.322;FALTA REGULAR VESPERTINO;31.03.2014
4.120.149;FALTA REGULAR VESPERTINO;31.03.2014
4.120.150;FALTA REGULAR VESPERTINO;31.03.2014
4.120.175;FALTA REGULAR VESPERTINO;31.03.2014
4.120.745;FALTA REGULAR VESPERTINO;31.03.2014
4.120.034;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
4.120.199;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
4.120.251;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
4.120.253;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
4.120.282;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
4.120.608;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
4.120.639;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
4.120.663;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;31.03.2014
120.315;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
120.397;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
1.121.380;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
1.121.442;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
1.121.603;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
4.120.175;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
4.120.344;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
4.120.626;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
4.120.807;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
4.120.191;TAREFA;31.03.2014
4.120.222;TAREFA;31.03.2014
4.120.228;TAREFA;31.03.2014
4.120.237;TAREFA;31.03.2014
4.120.253;TAREFA;31.03.2014
4.120.274;TAREFA;31.03.2014
4.120.347;TAREFA;31.03.2014
4.120.352;TAREFA;31.03.2014
4.120.377;TAREFA;31.03.2014
4.120.398;TAREFA;31.03.2014
4.120.516;TAREFA;31.03.2014
4.120.549;TAREFA;31.03.2014
4.120.611;TAREFA;31.03.2014
4.120.618;TAREFA;31.03.2014
4.120.640;TAREFA;31.03.2014
4.120.649;TAREFA;31.03.2014
4.120.665;TAREFA;31.03.2014
4.120.728;TAREFA;31.03.2014
4.120.736;TAREFA;31.03.2014
4.120.794;TAREFA;31.03.2014
4.120.264;OBSERVAÇÕES;31.03.2014
1.121.442;RETORNOU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;31.03.2014
4.120.714;DIREÇÃO;31.03.2014
1.121.552;DIREÇÃO GERAL;31.03.2014
4.120.069;DIREÇÃO GERAL;31.03.2014
4.120.506;DIREÇÃO GERAL;31.03.2014
4.120.575;DIREÇÃO GERAL;31.03.2014
4.120.650;DIREÇÃO GERAL;31.03.2014
4.120.654;DIREÇÃO GERAL;31.03.2014
4.120.667;DIREÇÃO GERAL;31.03.2014
4.120.668;DIREÇÃO GERAL;31.03.2014
4.120.670;DIREÇÃO GERAL;31.03.2014
4.120.665;ORIENTAÇÃO;31.03.2014
4.120.083;ATRASO MATUTINO;31.03.2014
4.120.531;MED 30+BIOLOGIA;31.03.2014
4.120.640;MED 30+BIOLOGIA;31.03.2014
4.120.531;MED 30 + QUÍMICA;31.03.2014
4.120.640;MED 30 + QUÍMICA;31.03.2014
4.120.242;MED 30+MATEMÁTICA;31.03.2014
4.120.546;MED 30+MATEMÁTICA;31.03.2014
4.120.640;MED 30+MATEMÁTICA;31.03.2014
4.120.700;MED 30+MATEMÁTICA;31.03.2014
4.120.017;XADREZ;31.03.2014
4.120.205;XADREZ;31.03.2014
4.120.269;XADREZ;31.03.2014
4.120.331;XADREZ;31.03.2014
4.120.342;XADREZ;31.03.2014
4.120.393;XADREZ;31.03.2014
4.120.434;XADREZ;31.03.2014
4.120.493;XADREZ;31.03.2014
4.120.505;XADREZ;31.03.2014
4.120.516;XADREZ;31.03.2014
4.120.518;XADREZ;31.03.2014
4.120.520;XADREZ;31.03.2014
4.120.529;XADREZ;31.03.2014
4.120.530;XADREZ;31.03.2014
4.120.531;XADREZ;31.03.2014
4.120.557;XADREZ;31.03.2014
4.120.634;XADREZ;31.03.2014
4.120.649;XADREZ;31.03.2014
4.120.652;XADREZ;31.03.2014
4.120.685;XADREZ;31.03.2014
4.120.697;XADREZ;31.03.2014
4.120.701;XADREZ;31.03.2014
4.120.703;XADREZ;31.03.2014
4.120.707;XADREZ;31.03.2014
4.120.736;XADREZ;31.03.2014
4.120.737;XADREZ;31.03.2014
4.120.744;XADREZ;31.03.2014
4.120.749;XADREZ;31.03.2014
4.120.804;XADREZ;31.03.2014
4.120.025;MED 30+FÍSICA;31.03.2014
4.120.039;MED 30+FÍSICA;31.03.2014
4.120.189;MED 30+FÍSICA;31.03.2014
4.120.231;MED 30+FÍSICA;31.03.2014
4.120.248;MED 30+FÍSICA;31.03.2014
4.120.331;MED 30+FÍSICA;31.03.2014
4.120.338;MED 30+FÍSICA;31.03.2014
4.120.354;MED 30+FÍSICA;31.03.2014
4.120.361;MED 30+FÍSICA;31.03.2014
4.120.461;MED 30+FÍSICA;31.03.2014
4.120.527;MED 30+FÍSICA;31.03.2014
4.120.529;MED 30+FÍSICA;31.03.2014
4.120.530;MED 30+FÍSICA;31.03.2014
4.120.543;MED 30+FÍSICA;31.03.2014
4.120.601;MED 30+FÍSICA;31.03.2014
4.120.607;MED 30+FÍSICA;31.03.2014
4.120.631;MED 30+FÍSICA;31.03.2014
4.120.674;MED 30+FÍSICA;31.03.2014
4.120.721;MED 30+FÍSICA;31.03.2014
4.120.739;MED 30+FÍSICA;31.03.2014
4.120.746;MED 30+FÍSICA;31.03.2014
4.120.782;MED 30+FÍSICA;31.03.2014
4.120.714;DIREÇÃO;31.03.2014
4.120.766;DIREÇÃO;31.03.2014
4.120.783;DIREÇÃO;31.03.2014
100.241;FALTA REGULAR VESPERTINO;01.04.2014
120.083;FALTA REGULAR VESPERTINO;01.04.2014
120.138;FALTA REGULAR VESPERTINO;01.04.2014
120.315;FALTA REGULAR VESPERTINO;01.04.2014
1.120.562;FALTA REGULAR VESPERTINO;01.04.2014
1.121.218;FALTA REGULAR VESPERTINO;01.04.2014
1.121.521;FALTA REGULAR VESPERTINO;01.04.2014
4.120.018;FALTA REGULAR VESPERTINO;01.04.2014
4.120.104;FALTA REGULAR VESPERTINO;01.04.2014
4.120.148;FALTA REGULAR VESPERTINO;01.04.2014
4.120.150;FALTA REGULAR VESPERTINO;01.04.2014
4.120.614;FALTA APOIO PEDAGÓGICO PORTUGUES;01.04.2014
4.120.663;FALTA APOIO PEDAGÓGICO PORTUGUES;01.04.2014
4.120.787;FALTA APOIO PEDAGÓGICO PORTUGUES;01.04.2014
4.120.645;FALTA APOIO PEDAGÓGICO MATEMÁTICA;01.04.2014
4.120.646;FALTA APOIO PEDAGÓGICO MATEMÁTICA;01.04.2014
4.120.748;FALTA APOIO PEDAGÓGICO MATEMÁTICA;01.04.2014
4.120.802;FALTA APOIO PEDAGÓGICO MATEMÁTICA;01.04.2014
4.120.803;FALTA APOIO PEDAGÓGICO MATEMÁTICA;01.04.2014
100.241;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.014;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.104;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
1.120.562;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;01.04.2014
1.121.172;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;01.04.2014
1.121.218;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;01.04.2014
4.120.127;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;01.04.2014
4.120.148;SAIU ANTES DO TÉRMINO DAS AULAS VESPERTINO.;01.04.2014
4.120.199;OBSERVAÇÕES;01.04.2014
4.120.220;OBSERVAÇÕES;01.04.2014
4.120.377;OBSERVAÇÕES;01.04.2014
4.120.436;DIREÇÃO;01.04.2014
4.120.078;DIREÇÃO GERAL;01.04.2014
4.120.148;DIREÇÃO GERAL;01.04.2014
4.120.579;DIREÇÃO GERAL;01.04.2014
120.083;FALTA REGULAR MATUTINO;01.04.2014
4.120.007;FALTA REGULAR MATUTINO;01.04.2014
4.120.017;FALTA REGULAR MATUTINO;01.04.2014
4.120.018;FALTA REGULAR MATUTINO;01.04.2014
4.120.040;FALTA REGULAR MATUTINO;01.04.2014
4.120.150;FALTA REGULAR MATUTINO;01.04.2014
4.120.231;FALTA REGULAR MATUTINO;01.04.2014
4.120.267;FALTA REGULAR MATUTINO;01.04.2014
4.120.343;FALTA REGULAR MATUTINO;01.04.2014
4.120.367;FALTA REGULAR MATUTINO;01.04.2014
4.120.378;FALTA REGULAR MATUTINO;01.04.2014
4.120.663;FALTA REGULAR MATUTINO;01.04.2014
4.120.083;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.491;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.502;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.612;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.776;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.781;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;01.04.2014
4.120.006;TAREFA;01.04.2014
4.120.229;TAREFA;01.04.2014
4.120.235;TAREFA;01.04.2014
4.120.264;TAREFA;01.04.2014
4.120.306;TAREFA;01.04.2014
4.120.336;TAREFA;01.04.2014
4.120.363;TAREFA;01.04.2014
4.120.365;TAREFA;01.04.2014
4.120.367;TAREFA;01.04.2014
4.120.496;TAREFA;01.04.2014
4.120.511;TAREFA;01.04.2014
4.120.547;TAREFA;01.04.2014
4.120.578;TAREFA;01.04.2014
4.120.599;TAREFA;01.04.2014
4.120.616;TAREFA;01.04.2014
4.120.623;TAREFA;01.04.2014
4.120.642;TAREFA;01.04.2014
4.120.643;TAREFA;01.04.2014
4.120.663;TAREFA;01.04.2014
4.120.664;TAREFA;01.04.2014
4.120.681;TAREFA;01.04.2014
4.120.685;TAREFA;01.04.2014
4.120.701;TAREFA;01.04.2014
4.120.706;TAREFA;01.04.2014
4.120.709;TAREFA;01.04.2014
4.120.752;TAREFA;01.04.2014
4.120.766;TAREFA;01.04.2014
4.120.767;TAREFA;01.04.2014
4.120.770;TAREFA;01.04.2014
4.120.783;TAREFA;01.04.2014
4.120.787;TAREFA;01.04.2014
4.120.795;TAREFA;01.04.2014
4.120.797;TAREFA;01.04.2014
4.120.804;TAREFA;01.04.2014
4.120.191;DIREÇÃO;01.04.2014
4.120.392;DIREÇÃO;01.04.2014
4.120.788;DIREÇÃO;01.04.2014
4.120.186;DIREÇÃO GERAL;01.04.2014
4.120.852;DIREÇÃO GERAL;01.04.2014
4.120.397;ORIENTAÇÃO;01.04.2014
120.354;ATRASO MATUTINO;01.04.2014
4.120.023;ATRASO MATUTINO;01.04.2014
4.120.149;ATRASO MATUTINO;01.04.2014
4.120.611;ATRASO MATUTINO;01.04.2014
4.120.701;ATRASO MATUTINO;01.04.2014
4.120.708;ATRASO MATUTINO;01.04.2014
4.120.742;ATRASO MATUTINO;01.04.2014
4.120.004;OFICINA DE REDAÇÃO;01.04.2014
4.120.205;OFICINA DE REDAÇÃO;01.04.2014
4.120.217;OFICINA DE REDAÇÃO;01.04.2014
4.120.233;OFICINA DE REDAÇÃO;01.04.2014
4.120.237;OFICINA DE REDAÇÃO;01.04.2014
4.120.242;OFICINA DE REDAÇÃO;01.04.2014
4.120.247;OFICINA DE REDAÇÃO;01.04.2014
4.120.274;OFICINA DE REDAÇÃO;01.04.2014
4.120.283;OFICINA DE REDAÇÃO;01.04.2014
4.120.286;OFICINA DE REDAÇÃO;01.04.2014
4.120.326;OFICINA DE REDAÇÃO;01.04.2014
4.120.352;OFICINA DE REDAÇÃO;01.04.2014
4.120.377;OFICINA DE REDAÇÃO;01.04.2014
4.120.377;OFICINA DE REDAÇÃO;01.04.2014
4.120.396;OFICINA DE REDAÇÃO;01.04.2014
4.120.528;OFICINA DE REDAÇÃO;01.04.2014
4.120.531;OFICINA DE REDAÇÃO;01.04.2014
4.120.540;OFICINA DE REDAÇÃO;01.04.2014
4.120.542;OFICINA DE REDAÇÃO;01.04.2014
4.120.551;OFICINA DE REDAÇÃO;01.04.2014
4.120.584;OFICINA DE REDAÇÃO;01.04.2014
4.120.587;OFICINA DE REDAÇÃO;01.04.2014
4.120.616;OFICINA DE REDAÇÃO;01.04.2014
4.120.722;OFICINA DE REDAÇÃO;01.04.2014
4.120.726;OFICINA DE REDAÇÃO;01.04.2014
4.120.767;OFICINA DE REDAÇÃO;01.04.2014
4.120.706;DIREÇÃO;01.04.2014
4.120.745;DIREÇÃO;01.04.2014
120.102;FALTA REGULAR MATUTINO;02.04.2014
4.120.017;FALTA REGULAR MATUTINO;02.04.2014
4.120.083;FALTA REGULAR MATUTINO;02.04.2014
4.120.150;FALTA REGULAR MATUTINO;02.04.2014
4.120.189;FALTA REGULAR MATUTINO;02.04.2014
4.120.361;FALTA REGULAR MATUTINO;02.04.2014
4.120.400;FALTA REGULAR MATUTINO;02.04.2014
4.120.572;FALTA REGULAR MATUTINO;02.04.2014
4.120.612;FALTA REGULAR MATUTINO;02.04.2014
4.120.626;FALTA REGULAR MATUTINO;02.04.2014
4.120.690;FALTA REGULAR MATUTINO;02.04.2014
4.120.787;FALTA REGULAR MATUTINO;02.04.2014
100.241;FALTA REGULAR VESPERTINO;02.04.2014
120.102;FALTA REGULAR VESPERTINO;02.04.2014
120.138;FALTA REGULAR VESPERTINO;02.04.2014
4.120.771;FALTA REGULAR VESPERTINO;02.04.2014
4.120.801;FALTA REGULAR VESPERTINO;02.04.2014
4.120.492;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.568;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.588;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.646;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.714;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.726;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.748;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.803;FALTA APOIO PEDAGÓGICO PORTUGUES;02.04.2014
4.120.568;FALTA APOIO PEDAGÓGICO MATEMÁTICA;02.04.2014
4.120.711;FALTA APOIO PEDAGÓGICO MATEMÁTICA;02.04.2014
4.120.714;FALTA APOIO PEDAGÓGICO MATEMÁTICA;02.04.2014
4.120.726;FALTA APOIO PEDAGÓGICO MATEMÁTICA;02.04.2014
4.120.770;FALTA APOIO PEDAGÓGICO MATEMÁTICA;02.04.2014
4.120.215;FALTA REGULAR - PROGRESSÃO PARCIAL MATEMÁTICA;02.04.2014
100.241;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
120.138;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
120.211;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
4.120.029;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
4.120.044;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
4.120.436;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
4.120.574;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
4.120.771;SAIU ANTES DO TÉRMINO DAS AULAS MATUTINO;02.04.2014
